original_row_index,Plasmid accession,Plasmid name,strain name,Gene,tblastn_pident,blastn_pident,delta_pident,tblastn_qcovs,blastn_qcovs,delta_qcovs,abs_delta_pident,abs_delta_qcovs
123,CM003315.1,pMRSN4106-6,MRSN 4106,ABUW_4004,,,,,,,,
123,CM003315.1,pMRSN4106-6,MRSN 4106,ABUW_4005,,,,,,,,
123,CM003315.1,pMRSN4106-6,MRSN 4106,ABUW_4006,,,,,,,,
123,CM003315.1,pMRSN4106-6,MRSN 4106,ABUW_4007,,,,,,,,
123,CM003315.1,pMRSN4106-6,MRSN 4106,ABUW_4094,,,,,,,,
124,CM003316.1,pMRSN58-2.7,MRSN 58,ABUW_4004,,,,,,,,
124,CM003316.1,pMRSN58-2.7,MRSN 58,ABUW_4005,,,,,,,,
124,CM003316.1,pMRSN58-2.7,MRSN 58,ABUW_4006,,,,,,,,
124,CM003316.1,pMRSN58-2.7,MRSN 58,ABUW_4007,,,,,,,,
124,CM003316.1,pMRSN58-2.7,MRSN 58,ABUW_4094,,,,,,,,
125,CM003317.1,pMRSN58-8.7,MRSN 58,ABUW_4004,,,,,,,,
125,CM003317.1,pMRSN58-8.7,MRSN 58,ABUW_4005,,,,,,,,
125,CM003317.1,pMRSN58-8.7,MRSN 58,ABUW_4006,,,,,,,,
125,CM003317.1,pMRSN58-8.7,MRSN 58,ABUW_4007,,,,,,,,
125,CM003317.1,pMRSN58-8.7,MRSN 58,ABUW_4094,,,,,,,,
126,CM003313.1,pMRSN7339-2.3,MRSN 7339,ABUW_4004,,,,,,,,
126,CM003313.1,pMRSN7339-2.3,MRSN 7339,ABUW_4005,,,,,,,,
126,CM003313.1,pMRSN7339-2.3,MRSN 7339,ABUW_4006,,,,,,,,
126,CM003313.1,pMRSN7339-2.3,MRSN 7339,ABUW_4007,,,,,,,,
126,CM003313.1,pMRSN7339-2.3,MRSN 7339,ABUW_4094,,,,,,,,
127,CM003314.1,pMRSN7339-8.7,MRSN 7339,ABUW_4004,,,,,,,,
127,CM003314.1,pMRSN7339-8.7,MRSN 7339,ABUW_4005,,,,,,,,
127,CM003314.1,pMRSN7339-8.7,MRSN 7339,ABUW_4006,,,,,,,,
127,CM003314.1,pMRSN7339-8.7,MRSN 7339,ABUW_4007,,,,,,,,
127,CM003314.1,pMRSN7339-8.7,MRSN 7339,ABUW_4094,,,,,,,,
128,CP006964.1,pPKAB07,AB07,ABUW_4004,,,,,,,,
128,CP006964.1,pPKAB07,AB07,ABUW_4005,,,,,,,,
128,CP006964.1,pPKAB07,AB07,ABUW_4006,,,,,,,,
128,CP006964.1,pPKAB07,AB07,ABUW_4007,,,,,,,,
128,CP006964.1,pPKAB07,AB07,ABUW_4094,,,,,,,,
129,KM922672.1,pAZJ221,A221,ABUW_4004,83.673,,,93,,,,
129,KM922672.1,pAZJ221,A221,ABUW_4005,55.975,,,90,,,,
129,KM922672.1,pAZJ221,A221,ABUW_4006,51.24,,,96,,,,
129,KM922672.1,pAZJ221,A221,ABUW_4007,46.774,,,95,,,,
129,KM922672.1,pAZJ221,A221,ABUW_4094,46.591,,,79,,,,
130,CP010782.1,pA1-1,A1,ABUW_4004,,,,,,,,
130,CP010782.1,pA1-1,A1,ABUW_4005,,,,,,,,
130,CP010782.1,pA1-1,A1,ABUW_4006,,,,,,,,
130,CP010782.1,pA1-1,A1,ABUW_4007,,,,,,,,
130,CP010782.1,pA1-1,A1,ABUW_4094,,,,,,,,
131,CP010398.1,p6200-114.848kb,6200,ABUW_4004,,,,,,,,
131,CP010398.1,p6200-114.848kb,6200,ABUW_4005,,,,,,,,
131,CP010398.1,p6200-114.848kb,6200,ABUW_4006,,,,,,,,
131,CP010398.1,p6200-114.848kb,6200,ABUW_4007,,,,,,,,
131,CP010398.1,p6200-114.848kb,6200,ABUW_4094,,,,,,,,
132,CP010399.1,p6200-47.274kb,6200,ABUW_4004,40.464,,,91,,,,
132,CP010399.1,p6200-47.274kb,6200,ABUW_4005,,,,,,,,
132,CP010399.1,p6200-47.274kb,6200,ABUW_4006,,,,,,,,
132,CP010399.1,p6200-47.274kb,6200,ABUW_4007,,,,,,,,
132,CP010399.1,p6200-47.274kb,6200,ABUW_4094,,,,,,,,
133,CP010400.1,p6200-9.327kb,6200,ABUW_4004,,,,,,,,
133,CP010400.1,p6200-9.327kb,6200,ABUW_4005,,,,,,,,
133,CP010400.1,p6200-9.327kb,6200,ABUW_4006,,,,,,,,
133,CP010400.1,p6200-9.327kb,6200,ABUW_4007,,,,,,,,
133,CP010400.1,p6200-9.327kb,6200,ABUW_4094,,,,,,,,
134,CP015484.1,pORAB01-1,ORAB01,ABUW_4004,,,,,,,,
134,CP015484.1,pORAB01-1,ORAB01,ABUW_4005,,,,,,,,
134,CP015484.1,pORAB01-1,ORAB01,ABUW_4006,,,,,,,,
134,CP015484.1,pORAB01-1,ORAB01,ABUW_4007,,,,,,,,
134,CP015484.1,pORAB01-1,ORAB01,ABUW_4094,,,,,,,,
135,CP015486.1,pORAB01-3,ORAB01,ABUW_4004,,,,,,,,
135,CP015486.1,pORAB01-3,ORAB01,ABUW_4005,,,,,,,,
135,CP015486.1,pORAB01-3,ORAB01,ABUW_4006,,,,,,,,
135,CP015486.1,pORAB01-3,ORAB01,ABUW_4007,,,,,,,,
135,CP015486.1,pORAB01-3,ORAB01,ABUW_4094,,,,,,,,
136,CP010780.1,pAB386,XH386,ABUW_4004,,,,,,,,
136,CP010780.1,pAB386,XH386,ABUW_4005,,,,,,,,
136,CP010780.1,pAB386,XH386,ABUW_4006,,,,,,,,
136,CP010780.1,pAB386,XH386,ABUW_4007,,,,,,,,
136,CP010780.1,pAB386,XH386,ABUW_4094,,,,,,,,
137,CM003909.1,pAB0057,AB210M,ABUW_4004,,,,,,,,
137,CM003909.1,pAB0057,AB210M,ABUW_4005,,,,,,,,
137,CM003909.1,pAB0057,AB210M,ABUW_4006,,,,,,,,
137,CM003909.1,pAB0057,AB210M,ABUW_4007,,,,,,,,
137,CM003909.1,pAB0057,AB210M,ABUW_4094,,,,,,,,
138,CM004453.1,p1M3AC14-8,M3AC14-8,ABUW_4004,,,,,,,,
138,CM004453.1,p1M3AC14-8,M3AC14-8,ABUW_4005,,,,,,,,
138,CM004453.1,p1M3AC14-8,M3AC14-8,ABUW_4006,,,,,,,,
138,CM004453.1,p1M3AC14-8,M3AC14-8,ABUW_4007,,,,,,,,
138,CM004453.1,p1M3AC14-8,M3AC14-8,ABUW_4094,,,,,,,,
139,CM004454.1,p2M3AC14-8,M3AC14-8,ABUW_4004,,,,,,,,
139,CM004454.1,p2M3AC14-8,M3AC14-8,ABUW_4005,,,,,,,,
139,CM004454.1,p2M3AC14-8,M3AC14-8,ABUW_4006,,,,,,,,
139,CM004454.1,p2M3AC14-8,M3AC14-8,ABUW_4007,,,,,,,,
139,CM004454.1,p2M3AC14-8,M3AC14-8,ABUW_4094,,,,,,,,
140,CP021348.1,pB8300,B8300,ABUW_4004,,,,,,,,
140,CP021348.1,pB8300,B8300,ABUW_4005,,,,,,,,
140,CP021348.1,pB8300,B8300,ABUW_4006,,,,,,,,
140,CP021348.1,pB8300,B8300,ABUW_4007,,,,,,,,
140,CP021348.1,pB8300,B8300,ABUW_4094,,,,,,,,
141,CP021348.1,pB8300,B8300,ABUW_4004,,,,,,,,
141,CP021348.1,pB8300,B8300,ABUW_4005,,,,,,,,
141,CP021348.1,pB8300,B8300,ABUW_4006,,,,,,,,
141,CP021348.1,pB8300,B8300,ABUW_4007,,,,,,,,
141,CP021348.1,pB8300,B8300,ABUW_4094,,,,,,,,
142,CP021343.1,p2B11911,B11911,ABUW_4004,,,,,,,,
142,CP021343.1,p2B11911,B11911,ABUW_4005,,,,,,,,
142,CP021343.1,p2B11911,B11911,ABUW_4006,,,,,,,,
142,CP021343.1,p2B11911,B11911,ABUW_4007,,,,,,,,
142,CP021343.1,p2B11911,B11911,ABUW_4094,,,,,,,,
143,CP021344.1,pB11911,B11911,ABUW_4004,,,,,,,,
143,CP021344.1,pB11911,B11911,ABUW_4005,,,,,,,,
143,CP021344.1,pB11911,B11911,ABUW_4006,,,,,,,,
143,CP021344.1,pB11911,B11911,ABUW_4007,,,,,,,,
143,CP021344.1,pB11911,B11911,ABUW_4094,,,,,,,,
144,CP021346.1,p1B11911,B11911,ABUW_4004,,,,,,,,
144,CP021346.1,p1B11911,B11911,ABUW_4005,,,,,,,,
144,CP021346.1,p1B11911,B11911,ABUW_4006,,,,,,,,
144,CP021346.1,p1B11911,B11911,ABUW_4007,,,,,,,,
144,CP021346.1,p1B11911,B11911,ABUW_4094,,,,,,,,
145,CP012005.1,pAB3,ATCC 17978-mff,ABUW_4004,,,,,,,,
145,CP012005.1,pAB3,ATCC 17978-mff,ABUW_4005,,,,,,,,
145,CP012005.1,pAB3,ATCC 17978-mff,ABUW_4006,,,,,,,,
145,CP012005.1,pAB3,ATCC 17978-mff,ABUW_4007,,,,,,,,
145,CP012005.1,pAB3,ATCC 17978-mff,ABUW_4094,,,,,,,,
146,CP012007.1,pAB04-1,Ab04-mff,ABUW_4004,,,,,,,,
146,CP012007.1,pAB04-1,Ab04-mff,ABUW_4005,,,,,,,,
146,CP012007.1,pAB04-1,Ab04-mff,ABUW_4006,,,,,,,,
146,CP012007.1,pAB04-1,Ab04-mff,ABUW_4007,,,,,,,,
146,CP012007.1,pAB04-1,Ab04-mff,ABUW_4094,,,,,,,,
148,CP013925.1,pKBN10P02143,KBN10P02143,ABUW_4004,56.955,,,90,,,,
148,CP013925.1,pKBN10P02143,KBN10P02143,ABUW_4005,,,,,,,,
148,CP013925.1,pKBN10P02143,KBN10P02143,ABUW_4006,,,,,,,,
148,CP013925.1,pKBN10P02143,KBN10P02143,ABUW_4007,,,,,,,,
148,CP013925.1,pKBN10P02143,KBN10P02143,ABUW_4094,,,,,,,,
149,CP027184.1,p3AR_0052,AR_0052,ABUW_4004,,,,,,,,
149,CP027184.1,p3AR_0052,AR_0052,ABUW_4005,,,,,,,,
149,CP027184.1,p3AR_0052,AR_0052,ABUW_4006,,,,,,,,
149,CP027184.1,p3AR_0052,AR_0052,ABUW_4007,,,,,,,,
149,CP027184.1,p3AR_0052,AR_0052,ABUW_4094,,,,,,,,
150,CP027185.1,p4AR_0052,AR_0052,ABUW_4004,,,,,,,,
150,CP027185.1,p4AR_0052,AR_0052,ABUW_4005,,,,,,,,
150,CP027185.1,p4AR_0052,AR_0052,ABUW_4006,,,,,,,,
150,CP027185.1,p4AR_0052,AR_0052,ABUW_4007,,,,,,,,
150,CP027185.1,p4AR_0052,AR_0052,ABUW_4094,,,,,,,,
151,CP027186.1,p2AR_0052,AR_0052,ABUW_4004,,,,,,,,
151,CP027186.1,p2AR_0052,AR_0052,ABUW_4005,,,,,,,,
151,CP027186.1,p2AR_0052,AR_0052,ABUW_4006,,,,,,,,
151,CP027186.1,p2AR_0052,AR_0052,ABUW_4007,,,,,,,,
151,CP027186.1,p2AR_0052,AR_0052,ABUW_4094,,,,,,,,
152,CP027187.1,p1AR_0052,AR_0052,ABUW_4004,,,,,,,,
152,CP027187.1,p1AR_0052,AR_0052,ABUW_4005,,,,,,,,
152,CP027187.1,p1AR_0052,AR_0052,ABUW_4006,,,,,,,,
152,CP027187.1,p1AR_0052,AR_0052,ABUW_4007,,,,,,,,
152,CP027187.1,p1AR_0052,AR_0052,ABUW_4094,,,,,,,,
153,AFDL01000007.1,pOIFC143-6.2,AR_0056,ABUW_4004,,,,,,,,
153,AFDL01000007.1,pOIFC143-6.2,AR_0056,ABUW_4005,,,,,,,,
153,AFDL01000007.1,pOIFC143-6.2,AR_0056,ABUW_4006,,,,,,,,
153,AFDL01000007.1,pOIFC143-6.2,AR_0056,ABUW_4007,,,,,,,,
153,AFDL01000007.1,pOIFC143-6.2,AR_0056,ABUW_4094,,,,,,,,
154,CP026705.1,tig00000058_pilon,AR_0056,ABUW_4004,,,,,,,,
154,CP026705.1,tig00000058_pilon,AR_0056,ABUW_4005,,,,,,,,
154,CP026705.1,tig00000058_pilon,AR_0056,ABUW_4006,,,,,,,,
154,CP026705.1,tig00000058_pilon,AR_0056,ABUW_4007,,,,,,,,
154,CP026705.1,tig00000058_pilon,AR_0056,ABUW_4094,,,,,,,,
156,CP026708.1,tig00000534_pilon,AR_0056,ABUW_4004,,,,,,,,
156,CP026708.1,tig00000534_pilon,AR_0056,ABUW_4005,,,,,,,,
156,CP026708.1,tig00000534_pilon,AR_0056,ABUW_4006,,,,,,,,
156,CP026708.1,tig00000534_pilon,AR_0056,ABUW_4007,,,,,,,,
156,CP026708.1,tig00000534_pilon,AR_0056,ABUW_4094,,,,,,,,
158,CP027179.1,p2AR_0070,AR_0070,ABUW_4004,,,,,,,,
158,CP027179.1,p2AR_0070,AR_0070,ABUW_4005,,,,,,,,
158,CP027179.1,p2AR_0070,AR_0070,ABUW_4006,,,,,,,,
158,CP027179.1,p2AR_0070,AR_0070,ABUW_4007,,,,,,,,
158,CP027179.1,p2AR_0070,AR_0070,ABUW_4094,,,,,,,,
159,CP027180.1,p3AR_0070,AR_0070,ABUW_4004,,,,,,,,
159,CP027180.1,p3AR_0070,AR_0070,ABUW_4005,,,,,,,,
159,CP027180.1,p3AR_0070,AR_0070,ABUW_4006,,,,,,,,
159,CP027180.1,p3AR_0070,AR_0070,ABUW_4007,,,,,,,,
159,CP027180.1,p3AR_0070,AR_0070,ABUW_4094,,,,,,,,
160,CP027181.1,p1AR_0070,AR_0070,ABUW_4004,,,,,,,,
160,CP027181.1,p1AR_0070,AR_0070,ABUW_4005,,,,,,,,
160,CP027181.1,p1AR_0070,AR_0070,ABUW_4006,,,,,,,,
160,CP027181.1,p1AR_0070,AR_0070,ABUW_4007,,,,,,,,
160,CP027181.1,p1AR_0070,AR_0070,ABUW_4094,,,,,,,,
161,CP027182.1,p4AR_0070,AR_0070,ABUW_4004,,,,,,,,
161,CP027182.1,p4AR_0070,AR_0070,ABUW_4005,,,,,,,,
161,CP027182.1,p4AR_0070,AR_0070,ABUW_4006,,,,,,,,
161,CP027182.1,p4AR_0070,AR_0070,ABUW_4007,,,,,,,,
161,CP027182.1,p4AR_0070,AR_0070,ABUW_4094,,,,,,,,
162,CP027529.1,pAR_0083,AR_0083,ABUW_4004,,,,,,,,
162,CP027529.1,pAR_0083,AR_0083,ABUW_4005,,,,,,,,
162,CP027529.1,pAR_0083,AR_0083,ABUW_4006,,,,,,,,
162,CP027529.1,pAR_0083,AR_0083,ABUW_4007,,,,,,,,
162,CP027529.1,pAR_0083,AR_0083,ABUW_4094,,,,,,,,
163,CP027531.1,p2AR_0088,AR_0088,ABUW_4004,,,,,,,,
163,CP027531.1,p2AR_0088,AR_0088,ABUW_4005,,,,,,,,
163,CP027531.1,p2AR_0088,AR_0088,ABUW_4006,,,,,,,,
163,CP027531.1,p2AR_0088,AR_0088,ABUW_4007,,,,,,,,
163,CP027531.1,p2AR_0088,AR_0088,ABUW_4094,,,,,,,,
164,CP027532.1,p1AR_0088,AR_0088,ABUW_4004,40.464,,,91,,,,
164,CP027532.1,p1AR_0088,AR_0088,ABUW_4005,,,,,,,,
164,CP027532.1,p1AR_0088,AR_0088,ABUW_4006,,,,,,,,
164,CP027532.1,p1AR_0088,AR_0088,ABUW_4007,,,,,,,,
164,CP027532.1,p1AR_0088,AR_0088,ABUW_4094,,,,,,,,
165,CP027610.1,pAR_0101,AR_0101,ABUW_4004,,,,,,,,
165,CP027610.1,pAR_0101,AR_0101,ABUW_4005,,,,,,,,
165,CP027610.1,pAR_0101,AR_0101,ABUW_4006,,,,,,,,
165,CP027610.1,pAR_0101,AR_0101,ABUW_4007,,,,,,,,
165,CP027610.1,pAR_0101,AR_0101,ABUW_4094,,,,,,,,
166,CP027608.1,p2AR_0102,AR_0102,ABUW_4004,,,,,,,,
166,CP027608.1,p2AR_0102,AR_0102,ABUW_4005,,,,,,,,
166,CP027608.1,p2AR_0102,AR_0102,ABUW_4006,,,,,,,,
166,CP027608.1,p2AR_0102,AR_0102,ABUW_4007,,,,,,,,
166,CP027608.1,p2AR_0102,AR_0102,ABUW_4094,,,,,,,,
167,CP027609.1,p1AR_0102,AR_0102,ABUW_4004,,,,,,,,
167,CP027609.1,p1AR_0102,AR_0102,ABUW_4005,,,,,,,,
167,CP027609.1,p1AR_0102,AR_0102,ABUW_4006,,,,,,,,
167,CP027609.1,p1AR_0102,AR_0102,ABUW_4007,,,,,,,,
167,CP027609.1,p1AR_0102,AR_0102,ABUW_4094,,,,,,,,
168,CP012953.1,pD36-1,D36,ABUW_4004,,,,,,,,
168,CP012953.1,pD36-1,D36,ABUW_4005,,,,,,,,
168,CP012953.1,pD36-1,D36,ABUW_4006,,,,,,,,
168,CP012953.1,pD36-1,D36,ABUW_4007,,,,,,,,
168,CP012953.1,pD36-1,D36,ABUW_4094,,,,,,,,
169,CP012954.1,pRAY* (pD36-2),D36,ABUW_4004,,,,,,,,
169,CP012954.1,pRAY* (pD36-2),D36,ABUW_4005,,,,,,,,
169,CP012954.1,pRAY* (pD36-2),D36,ABUW_4006,,,,,,,,
169,CP012954.1,pRAY* (pD36-2),D36,ABUW_4007,,,,,,,,
169,CP012954.1,pRAY* (pD36-2),D36,ABUW_4094,,,,,,,,
170,CP012955.1,pD36-3,D36,ABUW_4004,,,,,,,,
170,CP012955.1,pD36-3,D36,ABUW_4005,,,,,,,,
170,CP012955.1,pD36-3,D36,ABUW_4006,,,,,,,,
170,CP012955.1,pD36-3,D36,ABUW_4007,,,,,,,,
170,CP012955.1,pD36-3,D36,ABUW_4094,,,,,,,,
171,CP012956.1,pD36-4,D36,ABUW_4004,,,,,,,,
171,CP012956.1,pD36-4,D36,ABUW_4005,,,,,,,,
171,CP012956.1,pD36-4,D36,ABUW_4006,,,,,,,,
171,CP012956.1,pD36-4,D36,ABUW_4007,,,,,,,,
171,CP012956.1,pD36-4,D36,ABUW_4094,,,,,,,,
172,CP012956.1,pD36-4,D36,ABUW_4004,,,,,,,,
172,CP012956.1,pD36-4,D36,ABUW_4005,,,,,,,,
172,CP012956.1,pD36-4,D36,ABUW_4006,,,,,,,,
172,CP012956.1,pD36-4,D36,ABUW_4007,,,,,,,,
172,CP012956.1,pD36-4,D36,ABUW_4094,,,,,,,,
173,CP016296.1,pCMCVTAb1-Ab4,CMC-CR-MDR-Ab4,ABUW_4004,,,,,,,,
173,CP016296.1,pCMCVTAb1-Ab4,CMC-CR-MDR-Ab4,ABUW_4005,,,,,,,,
173,CP016296.1,pCMCVTAb1-Ab4,CMC-CR-MDR-Ab4,ABUW_4006,,,,,,,,
173,CP016296.1,pCMCVTAb1-Ab4,CMC-CR-MDR-Ab4,ABUW_4007,,,,,,,,
173,CP016296.1,pCMCVTAb1-Ab4,CMC-CR-MDR-Ab4,ABUW_4094,,,,,,,,
175,CP016299.1,pCMCVTAb1-Ab59,CMC-MDR-Ab59,ABUW_4004,,,,,,,,
175,CP016299.1,pCMCVTAb1-Ab59,CMC-MDR-Ab59,ABUW_4005,,,,,,,,
175,CP016299.1,pCMCVTAb1-Ab59,CMC-MDR-Ab59,ABUW_4006,,,,,,,,
175,CP016299.1,pCMCVTAb1-Ab59,CMC-MDR-Ab59,ABUW_4007,,,,,,,,
175,CP016299.1,pCMCVTAb1-Ab59,CMC-MDR-Ab59,ABUW_4094,,,,,,,,
176,CP016301.1,pCMCVTAb1-Ab66,CMC-CR-MDR-Ab66,ABUW_4004,,,,,,,,
176,CP016301.1,pCMCVTAb1-Ab66,CMC-CR-MDR-Ab66,ABUW_4005,,,,,,,,
176,CP016301.1,pCMCVTAb1-Ab66,CMC-CR-MDR-Ab66,ABUW_4006,,,,,,,,
176,CP016301.1,pCMCVTAb1-Ab66,CMC-CR-MDR-Ab66,ABUW_4007,,,,,,,,
176,CP016301.1,pCMCVTAb1-Ab66,CMC-CR-MDR-Ab66,ABUW_4094,,,,,,,,
178,CM008330.1,pAC0021R4,AC002-1-R4,ABUW_4004,,,,,,,,
178,CM008330.1,pAC0021R4,AC002-1-R4,ABUW_4005,,,,,,,,
178,CM008330.1,pAC0021R4,AC002-1-R4,ABUW_4006,,,,,,,,
178,CM008330.1,pAC0021R4,AC002-1-R4,ABUW_4007,,,,,,,,
178,CM008330.1,pAC0021R4,AC002-1-R4,ABUW_4094,,,,,,,,
179,CM003741.1,p2MEX11594,MEX11594,ABUW_4004,,,,,,,,
179,CM003741.1,p2MEX11594,MEX11594,ABUW_4005,,,,,,,,
179,CM003741.1,p2MEX11594,MEX11594,ABUW_4006,,,,,,,,
179,CM003741.1,p2MEX11594,MEX11594,ABUW_4007,,,,,,,,
179,CM003741.1,p2MEX11594,MEX11594,ABUW_4094,,,,,,,,
180,CM003742.1,p1MEX11594,MEX11594,ABUW_4004,,,,,,,,
180,CM003742.1,p1MEX11594,MEX11594,ABUW_4005,,,,,,,,
180,CM003742.1,p1MEX11594,MEX11594,ABUW_4006,,,,,,,,
180,CM003742.1,p1MEX11594,MEX11594,ABUW_4007,,,,,,,,
180,CM003742.1,p1MEX11594,MEX11594,ABUW_4094,,,,,,,,
182,CP014217.1,p1YU-R612,YU-R612,ABUW_4004,,,,,,,,
182,CP014217.1,p1YU-R612,YU-R612,ABUW_4005,,,,,,,,
182,CP014217.1,p1YU-R612,YU-R612,ABUW_4006,,,,,,,,
182,CP014217.1,p1YU-R612,YU-R612,ABUW_4007,,,,,,,,
182,CP014217.1,p1YU-R612,YU-R612,ABUW_4094,,,,,,,,
184,CP014293.1,p1AB34299,AB34299,ABUW_4004,,,,,,,,
184,CP014293.1,p1AB34299,AB34299,ABUW_4005,,,,,,,,
184,CP014293.1,p1AB34299,AB34299,ABUW_4006,,,,,,,,
184,CP014293.1,p1AB34299,AB34299,ABUW_4007,,,,,,,,
184,CP014293.1,p1AB34299,AB34299,ABUW_4094,,,,,,,,
185,CP015365.1,pAba3207a,3207,ABUW_4004,,,,,,,,
185,CP015365.1,pAba3207a,3207,ABUW_4005,,,,,,,,
185,CP015365.1,pAba3207a,3207,ABUW_4006,,,,,,,,
185,CP015365.1,pAba3207a,3207,ABUW_4007,,,,,,,,
185,CP015365.1,pAba3207a,3207,ABUW_4094,,,,,,,,
187,CP015122.1,pab736,ab736,ABUW_4004,,,,,,,,
187,CP015122.1,pab736,ab736,ABUW_4005,,,,,,,,
187,CP015122.1,pab736,ab736,ABUW_4006,,,,,,,,
187,CP015122.1,pab736,ab736,ABUW_4007,,,,,,,,
187,CP015122.1,pab736,ab736,ABUW_4094,,,,,,,,
188,CP035044.1,p13.0Kbp,ABUH796,ABUW_4004,,,,,,,,
188,CP035044.1,p13.0Kbp,ABUH796,ABUW_4005,,,,,,,,
188,CP035044.1,p13.0Kbp,ABUH796,ABUW_4006,,,,,,,,
188,CP035044.1,p13.0Kbp,ABUH796,ABUW_4007,,,,,,,,
188,CP035044.1,p13.0Kbp,ABUH796,ABUW_4094,,,,,,,,
189,CP035053.1,p11.0Kbp,YU-R612,ABUW_4004,,,,,,,,
189,CP035053.1,p11.0Kbp,YU-R612,ABUW_4005,,,,,,,,
189,CP035053.1,p11.0Kbp,YU-R612,ABUW_4006,,,,,,,,
189,CP035053.1,p11.0Kbp,YU-R612,ABUW_4007,,,,,,,,
189,CP035053.1,p11.0Kbp,YU-R612,ABUW_4094,,,,,,,,
190,CP035046.1,p107.0Kbp,ABUH793,ABUW_4004,,,,,,,,
190,CP035046.1,p107.0Kbp,ABUH793,ABUW_4005,,,,,,,,
190,CP035046.1,p107.0Kbp,ABUH793,ABUW_4006,,,,,,,,
190,CP035046.1,p107.0Kbp,ABUH793,ABUW_4007,,,,,,,,
190,CP035046.1,p107.0Kbp,ABUH793,ABUW_4094,,,,,,,,
192,CP035048.1,p10.9Kbp,ABUH793,ABUW_4004,,,,,,,,
192,CP035048.1,p10.9Kbp,ABUH793,ABUW_4005,,,,,,,,
192,CP035048.1,p10.9Kbp,ABUH793,ABUW_4006,,,,,,,,
192,CP035048.1,p10.9Kbp,ABUH793,ABUW_4007,,,,,,,,
192,CP035048.1,p10.9Kbp,ABUH793,ABUW_4094,,,,,,,,
193,CP035050.1,p11.8Kbp,ABUH773,ABUW_4004,,,,,,,,
193,CP035050.1,p11.8Kbp,ABUH773,ABUW_4005,,,,,,,,
193,CP035050.1,p11.8Kbp,ABUH773,ABUW_4006,,,,,,,,
193,CP035050.1,p11.8Kbp,ABUH773,ABUW_4007,,,,,,,,
193,CP035050.1,p11.8Kbp,ABUH773,ABUW_4094,,,,,,,,
194,CP018678.1,pALAC4-1,LAC4,ABUW_4004,,,,,,,,
194,CP018678.1,pALAC4-1,LAC4,ABUW_4005,,,,,,,,
194,CP018678.1,pALAC4-1,LAC4,ABUW_4006,,,,,,,,
194,CP018678.1,pALAC4-1,LAC4,ABUW_4007,,,,,,,,
194,CP018678.1,pALAC4-1,LAC4,ABUW_4094,,,,,,,,
195,CP018679.1,"pALAC4-2,",LAC4,ABUW_4004,,,,,,,,
195,CP018679.1,"pALAC4-2,",LAC4,ABUW_4005,,,,,,,,
195,CP018679.1,"pALAC4-2,",LAC4,ABUW_4006,,,,,,,,
195,CP018679.1,"pALAC4-2,",LAC4,ABUW_4007,,,,,,,,
195,CP018679.1,"pALAC4-2,",LAC4,ABUW_4094,,,,,,,,
203,CP026126.1,pABA-6973,ABNIH28,ABUW_4004,,,,,,,,
203,CP026126.1,pABA-6973,ABNIH28,ABUW_4005,,,,,,,,
203,CP026126.1,pABA-6973,ABNIH28,ABUW_4006,,,,,,,,
203,CP026126.1,pABA-6973,ABNIH28,ABUW_4007,,,,,,,,
203,CP026126.1,pABA-6973,ABNIH28,ABUW_4094,,,,,,,,
204,CP026127.1,pNDM-0285,ABNIH28,ABUW_4004,40.464,,,91,,,,
204,CP026127.1,pNDM-0285,ABNIH28,ABUW_4005,,,,,,,,
204,CP026127.1,pNDM-0285,ABNIH28,ABUW_4006,,,,,,,,
204,CP026127.1,pNDM-0285,ABNIH28,ABUW_4007,,,,,,,,
204,CP026127.1,pNDM-0285,ABNIH28,ABUW_4094,,,,,,,,
205,CP026128.1,pABA-1fe1,ABNIH28,ABUW_4004,,,,,,,,
205,CP026128.1,pABA-1fe1,ABNIH28,ABUW_4005,,,,,,,,
205,CP026128.1,pABA-1fe1,ABNIH28,ABUW_4006,,,,,,,,
205,CP026128.1,pABA-1fe1,ABNIH28,ABUW_4007,,,,,,,,
205,CP026128.1,pABA-1fe1,ABNIH28,ABUW_4094,,,,,,,,
206,CP026129.1,pABA-2f10,ABNIH28,ABUW_4004,,,,,,,,
206,CP026129.1,pABA-2f10,ABNIH28,ABUW_4005,,,,,,,,
206,CP026129.1,pABA-2f10,ABNIH28,ABUW_4006,,,,,,,,
206,CP026129.1,pABA-2f10,ABNIH28,ABUW_4007,,,,,,,,
206,CP026129.1,pABA-2f10,ABNIH28,ABUW_4094,,,,,,,,
207,CP018144.1,pHRAB-85,HRAB-85,ABUW_4004,83.673,,,93,,,,
207,CP018144.1,pHRAB-85,HRAB-85,ABUW_4005,55.975,,,90,,,,
207,CP018144.1,pHRAB-85,HRAB-85,ABUW_4006,51.24,,,96,,,,
207,CP018144.1,pHRAB-85,HRAB-85,ABUW_4007,46.774,,,95,,,,
207,CP018144.1,pHRAB-85,HRAB-85,ABUW_4094,46.591,,,79,,,,
208,CP018255.1,pAF-401,AF-401,ABUW_4004,,,,,,,,
208,CP018255.1,pAF-401,AF-401,ABUW_4005,,,,,,,,
208,CP018255.1,pAF-401,AF-401,ABUW_4006,,,,,,,,
208,CP018255.1,pAF-401,AF-401,ABUW_4007,,,,,,,,
208,CP018255.1,pAF-401,AF-401,ABUW_4094,,,,,,,,
209,CP018257.1,pAF-673,AF-673,ABUW_4004,,,,,,,,
