qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	qcovhsp	stitle	accession
AKA33651.1	gb|CP026712.1|	100.0	111	0	0	1	111	56245	56577	1.0499999999999998e-68	223.0	111	72990	100	100	Acinetobacter baumannii strain AR_0063 plasmid unitig_2_pilon, complete sequence	CP026712.1
AKA33651.1	gb|CP026946.1|	100.0	111	0	0	1	111	68390	68058	1.0499999999999998e-68	223.0	111	72204	100	100	Acinetobacter baumannii strain S1 plasmid pAbS1_03	CP026946.1
AKA33651.1	gb|CP027243.1|	100.0	111	0	0	1	111	43547	43215	1.0499999999999998e-68	223.0	111	70796	100	100	Acinetobacter baumannii strain WCHAB005078 plasmid p1_005078, complete sequence	CP027243.1
AKA33651.1	gb|CP029571.1|	99.099	111	1	0	1	111	46113	45781	3.25e-68	221.0	111	71234	100	100	Acinetobacter baumannii strain DA33098 plasmid pDA33098-71, complete sequence	CP029571.1
AKA33651.1	gb|CP030109.1|	100.0	111	0	0	1	111	18406	18074	1.0499999999999998e-68	223.0	111	84678	100	100	Acinetobacter baumannii strain DA33382 plasmid pDA33382-85, complete sequence	CP030109.1
AKA33651.1	gb|CP031382.1|	100.0	111	0	0	1	111	44547	44215	1.0499999999999998e-68	223.0	111	70101	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP031382.1
AKA33651.1	gb|CP032742.1|	57.391	115	41	3	1	111	22903	23235	6.06e-26	100.0	111	28674	100	100	Acinetobacter baumannii strain C25 plasmid unnamed2	CP032742.1
AKA33651.1	gb|CP033245.1|	100.0	111	0	0	1	111	76119	76451	1.0499999999999998e-68	223.0	111	80548	100	100	Acinetobacter baumannii strain 7835 plasmid pAba7835b, complete sequence	CP033245.1
AKA33651.1	gb|CP035047.1|	100.0	111	0	0	1	111	48536	48204	1.0499999999999998e-68	223.0	111	74091	100	100	Acinetobacter baumannii strain ABUH793 plasmid p74.1Kbp, complete sequence	CP035047.1
AKA33651.1	gb|CP036286.1|	100.0	111	0	0	1	111	43984	43652	1.0499999999999998e-68	223.0	111	71234	100	100	Acinetobacter baumannii strain TG60155 plasmid p60155_3, complete sequence	CP036286.1
AKA33651.1	gb|CP038264.1|	100.0	111	0	0	1	111	32241	31909	1.0499999999999998e-68	223.0	111	76956	100	100	Acinetobacter baumannii strain EC plasmid pEC_gr6, complete sequence	CP038264.1
AKA33651.1	gb|CP039994.1|	100.0	111	0	0	1	111	43983	43651	1.0499999999999998e-68	223.0	111	71233	100	100	Acinetobacter baumannii strain TG22182 plasmid pTG22182_1, complete sequence	CP039994.1
AKA33651.1	gb|CP040043.1|	100.0	111	0	0	1	111	56027	55695	1.0499999999999998e-68	223.0	111	82500	100	100	Acinetobacter baumannii strain VB958 plasmid unnamed3, complete sequence	CP040043.1
AKA33651.1	gb|CP042842.1|	99.099	111	1	0	1	111	66793	66461	8.09e-68	220.0	111	67023	100	100	Acinetobacter baumannii strain ATCC BAA-1790 plasmid unnamed, complete sequence	CP042842.1
AKA33651.1	gb|CP048134.1|	100.0	111	0	0	1	111	49362	49030	1.0499999999999998e-68	223.0	111	74916	100	100	Acinetobacter baumannii strain D46 plasmid pD46-3, complete sequence	CP048134.1
AKA33651.1	gb|CP050392.1|	99.099	111	1	0	1	111	44546	44214	3.25e-68	221.0	111	70712	100	100	Acinetobacter baumannii strain VB11737 plasmid pVB11737_1, complete sequence	CP050392.1
AKA33651.1	gb|CP050404.1|	100.0	111	0	0	1	111	73536	73204	1.0499999999999998e-68	223.0	111	99090	100	100	Acinetobacter baumannii strain VB2486 plasmid pVB2486_1, complete sequence	CP050404.1
AKA33651.1	gb|CP050413.1|	99.099	111	1	0	1	111	44544	44212	3.25e-68	221.0	111	70098	100	100	Acinetobacter baumannii strain PM192696 plasmid pPM192696_1, complete sequence	CP050413.1
AKA33651.1	gb|CP050909.1|	100.0	111	0	0	1	111	45640	45308	1.0499999999999998e-68	223.0	111	71194	100	100	Acinetobacter baumannii strain DT-Ab022 plasmid unnamed2, complete sequence	CP050909.1
AKA33651.1	gb|CP050912.1|	100.0	111	0	0	1	111	45640	45308	1.0499999999999998e-68	223.0	111	71194	100	100	Acinetobacter baumannii strain DT-Ab020 plasmid unnamed1, complete sequence	CP050912.1
AKA33651.1	gb|CP050915.1|	100.0	111	0	0	1	111	66473	66141	1.0499999999999998e-68	223.0	111	92021	100	100	Acinetobacter baumannii strain DT-Ab007 plasmid unnamed1, complete sequence	CP050915.1
AKA33651.1	gb|CP050917.1|	100.0	111	0	0	1	111	45640	45308	1.0499999999999998e-68	223.0	111	71194	100	100	Acinetobacter baumannii strain DT-Ab003 plasmid unnamed1, complete sequence	CP050917.1
AKA33651.1	gb|CP061516.1|	99.099	111	1	0	1	111	73216	72884	3.25e-68	221.0	111	83626	100	100	Acinetobacter baumannii strain CFSAN093710 plasmid pCFSAN093710_2, complete sequence	CP061516.1
AKA33651.1	gb|CP062921.1|	100.0	111	0	0	1	111	37124	36792	1.0499999999999998e-68	223.0	111	72831	100	100	Acinetobacter baumannii strain Res13-Abat-PEA21-P4-01-A plasmid unnamed1836, complete sequence	CP062921.1
AKA33651.1	gb|CP066230.1|	100.0	111	0	0	1	111	38606	38274	1.0499999999999998e-68	223.0	111	73339	100	100	Acinetobacter baumannii strain G20AB011 plasmid pG20AB011-1, complete sequence	CP066230.1
AKA33651.1	gb|CP066233.1|	100.0	111	0	0	1	111	22909	22577	1.0499999999999998e-68	223.0	111	73360	100	100	Acinetobacter baumannii strain G20AB010 plasmid pG20AB010-1, complete sequence	CP066233.1
AKA33651.1	gb|CP066236.1|	100.0	111	0	0	1	111	7220	7552	1.0499999999999998e-68	223.0	111	73361	100	100	Acinetobacter baumannii strain G20AB009 plasmid pG20AB009-1, complete sequence	CP066236.1
AKA33651.1	gb|CP066238.1|	100.0	111	0	0	1	111	66899	66567	1.0499999999999998e-68	223.0	111	73361	100	100	Acinetobacter baumannii strain G20AB007 plasmid pG20AB007-1, complete sequence	CP066238.1
AKA33651.1	gb|CP069841.1|	100.0	111	0	0	1	111	51307	51639	1.0499999999999998e-68	223.0	111	76933	100	100	Acinetobacter baumannii strain FDAARGOS_1360 plasmid unnamed1, complete sequence	CP069841.1
AKA33651.1	gb|CP072124.1|	99.099	111	1	0	1	111	61363	61031	3.2599999999999996e-68	221.0	111	87529	100	100	Acinetobacter baumannii strain KSK1 plasmid p2KSK1, complete sequence	CP072124.1
AKA33651.1	gb|CP072272.1|	99.099	111	1	0	1	111	15563	15231	3.25e-68	221.0	111	68224	100	100	Acinetobacter baumannii strain KSK6 plasmid p2KSK6, complete sequence	CP072272.1
AKA33651.1	gb|CP072277.1|	99.099	111	1	0	1	111	15563	15231	3.25e-68	221.0	111	68225	100	100	Acinetobacter baumannii strain KSK7 plasmid p2KSK7, complete sequence	CP072277.1
AKA33651.1	gb|CP072282.1|	99.099	111	1	0	1	111	61363	61031	3.2599999999999996e-68	221.0	111	87529	100	100	Acinetobacter baumannii strain KSK10 plasmid p2KSK10, complete sequence	CP072282.1
AKA33651.1	gb|CP072287.1|	99.099	111	1	0	1	111	61363	61031	3.2599999999999996e-68	221.0	111	87529	100	100	Acinetobacter baumannii strain KSK11 plasmid p2KSK11, complete sequence	CP072287.1
AKA33651.1	gb|CP072292.1|	99.099	111	1	0	1	111	15563	15231	3.25e-68	221.0	111	68225	100	100	Acinetobacter baumannii strain KSK18 plasmid p2KSK18, complete sequence	CP072292.1
AKA33651.1	gb|CP072297.1|	99.099	111	1	0	1	111	61363	61031	3.2599999999999996e-68	221.0	111	87529	100	100	Acinetobacter baumannii strain KSK19 plasmid p2KSK19, complete sequence	CP072297.1
AKA33651.1	gb|CP072302.1|	99.099	111	1	0	1	111	52884	53216	3.25e-68	221.0	111	68309	100	100	Acinetobacter baumannii strain KSK20 plasmid p2KSK20, complete sequence	CP072302.1
AKA33651.1	gb|CP072400.1|	99.099	111	1	0	1	111	61363	61031	3.2599999999999996e-68	221.0	111	87529	100	100	Acinetobacter baumannii strain KSK2 plasmid p2KSK2, complete sequence	CP072400.1
AKA33651.1	gb|CP076802.1|	99.099	111	1	0	1	111	61730	61398	4.35e-68	221.0	111	88371	100	100	Acinetobacter baumannii strain UC25604 plasmid p1UC25604, complete sequence	CP076802.1
AKA33651.1	gb|CP076805.1|	99.099	111	1	0	1	111	65084	64752	4.35e-68	221.0	111	105056	100	100	Acinetobacter baumannii strain UC24371 plasmid p1UC24371, complete sequence	CP076805.1
AKA33651.1	gb|CP076818.1|	99.099	111	1	0	1	111	72758	72426	4.35e-68	221.0	111	99399	100	100	Acinetobacter baumannii strain UC24137 plasmid p1UC24137, complete sequence	CP076818.1
AKA33651.1	gb|CP077833.1|	100.0	111	0	0	1	111	57013	56681	1.0499999999999998e-68	223.0	111	84262	100	100	Acinetobacter baumannii strain DETAB-P43 plasmid pDETAB7d, complete sequence	CP077833.1
AKA33651.1	gb|CP077836.1|	100.0	111	0	0	1	111	46195	45863	1.0499999999999998e-68	223.0	111	73444	100	100	Acinetobacter baumannii strain DETAB-P65 plasmid pDETAB7b, complete sequence	CP077836.1
AKA33651.1	gb|CP077838.1|	100.0	111	0	0	1	111	45009	44677	1.0499999999999998e-68	223.0	111	72258	100	100	Acinetobacter baumannii strain DETAB-E159 plasmid pDETAB7a, complete sequence	CP077838.1
AKA33651.1	gb|CP077841.1|	100.0	111	0	0	1	111	43540	43208	1.0499999999999998e-68	223.0	111	70789	100	100	Acinetobacter baumannii strain DETAB-P90 plasmid pDETAB16, complete sequence	CP077841.1
AKA33651.1	gb|CP077847.1|	100.0	111	0	0	1	111	44978	44646	1.0499999999999998e-68	223.0	111	70426	100	100	Acinetobacter baumannii strain DETAB-P24 plasmid pDETAB8, complete sequence	CP077847.1
AKA33651.1	gb|CP082219.1|	100.0	111	0	0	1	111	30843	30511	1.0499999999999998e-68	223.0	111	78023	100	100	Acinetobacter baumannii strain 2018BJAB2 plasmid p2018BJAB2, complete sequence	CP082219.1
AKA33651.1	gb|CP082220.1|	100.0	111	0	0	1	111	31715	31383	1.0499999999999998e-68	223.0	111	78024	100	100	Acinetobacter baumannii strain 2018BJAB1 plasmid p2018BJAB1, complete sequence	CP082220.1
AKA33651.1	gb|CP082221.1|	100.0	111	0	0	1	111	31714	31382	1.0499999999999998e-68	223.0	111	78022	100	100	Acinetobacter baumannii strain 2018TJAB1 plasmid p2018TJAB1, complete sequence	CP082221.1
AKA33651.1	gb|CP082222.1|	46.591	88	47	0	24	111	37650	37387	2.66e-19	81.6	111	77531	79	79	Acinetobacter baumannii strain 2014TJAB1 plasmid p2014TJAB1, complete sequence	CP082222.1
AKA33651.1	gb|CP082225.1|	46.591	88	47	0	24	111	37665	37402	2.66e-19	81.6	111	77530	79	79	Acinetobacter baumannii strain 2014BJAB1 plasmid p2014BJAB1, complete sequence	CP082225.1
AKA33651.1	gb|CP082226.1|	100.0	111	0	0	1	111	31688	31356	1.0499999999999998e-68	223.0	111	77943	100	100	Acinetobacter baumannii strain 2016BJAB1 plasmid p2016BJAB1, complete sequence	CP082226.1
AKA33651.1	gb|CP082228.1|	100.0	111	0	0	1	111	31776	31444	1.0499999999999998e-68	223.0	111	78030	100	100	Acinetobacter baumannii strain 2018HLJAB2 plasmid p2018HLJAB2, complete sequence	CP082228.1
AKA33651.1	gb|CP082889.1|	46.591	88	47	0	24	111	37656	37393	2.66e-19	81.6	111	77537	79	79	Acinetobacter baumannii strain 2014LNAB1 plasmid p2014LNAB1-2, complete sequence	CP082889.1
AKA33651.1	gb|CP082892.1|	46.591	88	47	0	24	111	37654	37391	2.66e-19	81.6	111	77530	79	79	Acinetobacter baumannii strain 2016LNAB1 plasmid p2016LNAB1-2, complete sequence	CP082892.1
AKA33651.1	gb|CP082895.1|	100.0	111	0	0	1	111	31703	31371	1.0499999999999998e-68	223.0	111	78023	100	100	Acinetobacter baumannii strain 2018HBAB1 plasmid p2018HBAB1-2, complete sequence	CP082895.1
AKA33651.1	gb|CP084723.1|	100.0	111	0	0	1	111	43976	43644	1.0499999999999998e-68	223.0	111	69524	100	100	Acinetobacter baumannii strain HKU7 plasmid pHKU7b, complete sequence	CP084723.1
AKA33651.1	gb|CP084726.1|	100.0	111	0	0	1	111	43976	43644	1.0499999999999998e-68	223.0	111	69524	100	100	Acinetobacter baumannii strain HKU6 plasmid pHKU6b, complete sequence	CP084726.1
AKA33651.1	gb|CP084729.1|	100.0	111	0	0	1	111	43976	43644	1.0499999999999998e-68	223.0	111	69524	100	100	Acinetobacter baumannii strain HKU5 plasmid pHKU5b, complete sequence	CP084729.1
AKA33651.1	gb|CP084732.1|	100.0	111	0	0	1	111	43976	43644	1.0499999999999998e-68	223.0	111	69524	100	100	Acinetobacter baumannii strain HKU4 plasmid pHKU4b, complete sequence	CP084732.1
AKA33651.1	gb|CP084735.1|	100.0	111	0	0	1	111	43976	43644	1.0499999999999998e-68	223.0	111	69524	100	100	Acinetobacter baumannii strain HKU3 plasmid pHKU3b, complete sequence	CP084735.1
AKA33651.1	gb|CP091595.1|	99.099	111	1	0	1	111	47000	47332	3.25e-68	221.0	111	73145	100	100	Acinetobacter baumannii strain Nord4-2 plasmid pR32_2, complete sequence	CP091595.1
AKA33651.1	gb|CP094285.1|	100.0	111	0	0	1	111	31472	31140	1.0499999999999998e-68	223.0	111	71194	100	100	Acinetobacter baumannii strain NY5301 plasmid pNY5301-2, complete sequence	CP094285.1
AKA33651.1	gb|CP096689.1|	100.0	111	0	0	1	111	31714	31382	1.0499999999999998e-68	223.0	111	73209	100	100	Acinetobacter baumannii strain 5840 plasmid p5840, complete sequence	CP096689.1
AKA33651.1	gb|CP096691.1|	100.0	111	0	0	1	111	29861	29529	1.0499999999999998e-68	223.0	111	71277	100	100	Acinetobacter baumannii strain 5839 plasmid p5839, complete sequence	CP096691.1
AKA33651.1	gb|CP096695.1|	46.591	88	47	0	24	111	37649	37386	2.66e-19	81.6	111	78842	79	79	Acinetobacter baumannii strain 5773 plasmid p5773_2, complete sequence	CP096695.1
AKA33651.1	gb|CP096703.1|	46.591	88	47	0	24	111	30406	30143	2.66e-19	81.6	111	70287	79	79	Acinetobacter baumannii strain 5767 plasmid p5767, complete sequence	CP096703.1
AKA33651.1	gb|CP096706.1|	100.0	111	0	0	1	111	42388	42720	1.0499999999999998e-68	223.0	111	71277	100	100	Acinetobacter baumannii strain 5761 plasmid p5761, complete sequence	CP096706.1
AKA33651.1	gb|CP096708.1|	46.591	88	47	0	24	111	37650	37387	2.66e-19	81.6	111	77531	79	79	Acinetobacter baumannii strain 5760 plasmid p5760_1, complete sequence	CP096708.1
AKA33651.1	gb|CP096712.1|	46.591	88	47	0	24	111	37662	37399	2.66e-19	81.6	111	77531	79	79	Acinetobacter baumannii strain 5759 plasmid p5759_2, complete sequence	CP096712.1
AKA33651.1	gb|CP096716.1|	46.591	88	47	0	24	111	37649	37386	2.66e-19	81.6	111	77530	79	79	Acinetobacter baumannii strain 5745 plasmid p5745_2, complete sequence	CP096716.1
AKA33651.1	gb|CP096719.1|	100.0	111	0	0	1	111	29814	29482	1.0499999999999998e-68	223.0	111	70793	100	100	Acinetobacter baumannii strain 5741 plasmid p5741_2, complete sequence	CP096719.1
AKA33651.1	gb|CP096725.1|	46.591	88	47	0	24	111	37651	37388	2.66e-19	81.6	111	77534	79	79	Acinetobacter baumannii strain 5734 plasmid p5734_1, complete sequence	CP096725.1
AKA33651.1	gb|CP096730.1|	46.591	88	47	0	24	111	36798	36535	2.66e-19	81.6	111	77542	79	79	Acinetobacter baumannii strain 5729 plasmid p5729, complete sequence	CP096730.1
AKA33651.1	gb|CP096733.1|	46.591	88	47	0	24	111	31591	31328	2.66e-19	81.6	111	71479	79	79	Acinetobacter baumannii strain 5689 plasmid p5689_2, complete sequence	CP096733.1
AKA33651.1	gb|CP096736.1|	46.591	88	47	0	24	111	37635	37372	2.66e-19	81.6	111	77540	79	79	Acinetobacter baumannii strain 5683 plasmid p5683_1, complete sequence	CP096736.1
AKA33651.1	gb|CP096739.1|	100.0	111	0	0	1	111	31681	31349	1.0499999999999998e-68	223.0	111	73209	100	100	Acinetobacter baumannii strain 5679 plasmid p5679, complete sequence	CP096739.1
AKA33651.1	gb|CP096744.1|	100.0	111	0	0	1	111	29811	29479	1.0499999999999998e-68	223.0	111	71278	100	100	Acinetobacter baumannii strain 5671 plasmid p5671_2, complete sequence	CP096744.1
AKA33651.1	gb|CP096751.1|	46.591	88	47	0	24	111	37636	37373	2.66e-19	81.6	111	77530	79	79	Acinetobacter baumannii strain 5666 plasmid p5666_2, complete sequence	CP096751.1
AKA33651.1	gb|CP096754.1|	100.0	111	0	0	1	111	31072	30740	1.0499999999999998e-68	223.0	111	71044	100	100	Acinetobacter baumannii strain 5664 plasmid p5664, complete sequence	CP096754.1
AKA33651.1	gb|CP096756.1|	100.0	111	0	0	1	111	31046	30714	1.0499999999999998e-68	223.0	111	71044	100	100	Acinetobacter baumannii strain 5663 plasmid p5663, complete sequence	CP096756.1
AKA33651.1	gb|CP096763.1|	100.0	111	0	0	1	111	45268	44936	1.0499999999999998e-68	223.0	111	72248	100	100	Acinetobacter baumannii strain 5651 plasmid p5651, complete sequence	CP096763.1
AKA33651.1	gb|CP096769.1|	46.591	88	47	0	24	111	30730	30993	2.66e-19	81.6	111	77533	79	79	Acinetobacter baumannii strain 5388 plasmid p5388_1, complete sequence	CP096769.1
AKA33651.1	gb|CP099785.1|	100.0	111	0	0	1	111	19423	19091	1.0499999999999998e-68	223.0	111	75310	100	100	Acinetobacter baumannii strain NCCP 15989 plasmid unnamed, complete sequence	CP099785.1
AKA33651.1	gb|CP099787.1|	100.0	111	0	0	1	111	60930	61262	1.0499999999999998e-68	223.0	111	72095	100	100	Acinetobacter baumannii strain NCCP 15992 plasmid unnamed, complete sequence	CP099787.1
AKA33651.1	gb|CP099791.1|	82.558	86	15	0	1	86	9675	9418	8.02e-39	137.0	111	73034	100	77	Acinetobacter baumannii strain NCCP 15996 plasmid unnamed1, complete sequence	CP099791.1
AKA33651.1	gb|CP100306.1|	100.0	111	0	0	1	111	62072	61740	1.0499999999999998e-68	223.0	111	74294	100	100	Acinetobacter baumannii strain KBN10P05679 plasmid unnamed1, complete sequence	CP100306.1
AKA33651.1	emb|HG977523.1|	100.0	111	0	0	1	111	38373	38041	1.0499999999999998e-68	223.0	111	63720	100	100	Acinetobacter baumannii plasmid pCS01A, complete sequence	HG977523.1
AKA33651.1	emb|HG977527.1|	100.0	111	0	0	1	111	38436	38104	1.0499999999999998e-68	223.0	111	63795	100	100	Acinetobacter baumannii plasmid pCR17A, complete sequence	HG977527.1
AKA33651.1	gb|JAHPZP010000021.1|	100.0	111	0	0	1	111	37804	38136	1.0499999999999998e-68	223.0	111	70873	100	100	Acinetobacter baumannii plasmid pAci46a, whole genome shotgun sequence	JAHPZP010000021.1
AKA33651.1	gb|KF669606.1|	100.0	111	0	0	1	111	44546	44214	1.0499999999999998e-68	223.0	111	70100	100	100	Acinetobacter baumannii strain G7 plasmid pAb-G7-2 transposon TnaphA6, complete sequence	KF669606.1
AKA33651.1	gb|KF889012.1|	100.0	111	0	0	1	111	31226	30894	1.0499999999999998e-68	223.0	111	65890	100	100	Acinetobacter baumannii TYTH-1 plasmid pAB_CC, complete sequence	KF889012.1
AKA33651.1	gb|KM051846.1|	100.0	111	0	0	1	111	44548	44216	1.0499999999999998e-68	223.0	111	70102	100	100	Acinetobacter baumannii strain D72 plasmid pD72-2, complete sequence	KM051846.1
AKA33651.1	gb|KM922672.1|	46.591	88	47	0	24	111	47870	48133	2.66e-19	81.6	111	77530	79	79	Acinetobacter baumannii strain A221 plasmid pAZJ221, complete sequence	KM922672.1
AKA33651.1	gb|KR535992.1|	99.099	111	1	0	1	111	44544	44212	3.25e-68	221.0	111	70098	100	100	Acinetobacter baumannii strain A105 plasmid pA105-1, complete sequence	KR535992.1
AKA33651.1	gb|KU549175.1|	100.0	111	0	0	1	111	78317	77985	1.0499999999999998e-68	223.0	111	103871	100	100	Acinetobacter baumannii strain C13 plasmid pC13-2, complete sequence	KU549175.1
AKA33651.1	gb|KX230794.1|	99.099	111	1	0	1	111	41471	41139	3.25e-68	221.0	111	67025	100	100	Acinetobacter baumannii strain MAL plasmid pMAL-2, complete sequence	KX230794.1
AKA33651.1	gb|KY022424.1|	100.0	111	0	0	1	111	2729	2397	1.0499999999999998e-68	223.0	111	82667	100	100	Acinetobacter baumannii strain Ab8098 plasmid pAb8098, complete sequence	KY022424.1
AKA33651.1	emb|LT984690.1|	100.0	111	0	0	1	111	54044	53712	1.0499999999999998e-68	223.0	111	79598	100	100	Acinetobacter baumannii isolate K50 genome assembly, plasmid: I	LT984690.1
AKA33651.1	gb|MG954377.1|	100.0	111	0	0	1	111	45449	45117	1.0499999999999998e-68	223.0	111	123432	100	100	Acinetobacter baumannii strain SGH9601 plasmid pS21-2, complete sequence	MG954377.1
AKA33651.1	gb|MG954379.1|	100.0	111	0	0	1	111	45285	44953	1.0499999999999998e-68	223.0	111	70833	100	100	Acinetobacter baumannii strain SGH0905 plasmid pS32-2, complete sequence	MG954379.1
AKA33651.1	gb|MK243454.1|	100.0	111	0	0	1	111	41323	40991	1.0499999999999998e-68	223.0	111	66886	100	100	Acinetobacter baumannii strain 09A16CRGN0014 plasmid pCRA914-67, complete sequence	MK243454.1
AKA33651.1	gb|MK386681.1|	100.0	111	0	0	1	111	46991	46659	1.0499999999999998e-68	223.0	111	74241	100	100	Acinetobacter baumannii strain ABAY09008 plasmid pABAY09008_1B, complete sequence	MK386681.1
AKA33651.1	gb|MK386682.1|	46.591	88	47	0	24	111	16872	16609	2.65e-19	81.6	111	54627	79	79	Acinetobacter baumannii strain ABAY10001 plasmid pABAY10001_1C, complete sequence	MK386682.1
AKA33651.1	gb|MK531538.1|	100.0	111	0	0	1	111	41889	41557	1.0499999999999998e-68	223.0	111	67441	100	100	Acinetobacter baumannii strain MC23 plasmid pMC23.1, complete sequence	MK531538.1
